"id","age"
502103020,53
502104010,54
502107010,54
502108010,54
502115010,53
502117010,58
502117020,57
502118010,57
502123010,58
502123020,58
502125010,53
502129010,57
502129020,55
502134010,53
502139010,53
502140010,57
502142010,55
502150010,56
502150020,56
502153010,54
502161010,53
502162010,53
502177010,55
502179010,57
502179020,56
502180010,55
502181010,55
502182010,56
502182020,55
502183020,55
502186010,56
502188010,56
502189010,58
502190010,57
502195020,54
502196010,54
502198010,56
502198020,55
502200010,56
502200020,56
502201010,58
502201020,57
502202010,55
502203010,53
502208010,57
502208020,57
502217020,52
502218020,57
502224010,52
502225020,54
502226020,52
502230010,54
502231010,55
502237010,56
502239010,52
502244010,56
502245010,55
502245020,54
502247010,54
502248010,53
502249020,55
502251010,52
502263010,53
502263020,54
502271010,54
502271011,55
502273020,55
502274010,57
502276010,54
502276020,54
502277010,52
502277020,52
502280010,55
502285010,54
502288020,56
502291010,53
502292010,53
502295010,54
502295020,53
502297010,56
502297020,55
502300020,53
502302010,53
502306010,54
502306020,55
502307010,55
502312010,57
502312020,56
502314010,55
502314020,53
502315010,55
502316010,56
502317010,52
502318010,56
502321010,53
502328020,53
502336020,53
502343010,54
502345010,57
502349010,53
502355010,53
502355020,53
502356010,57
502358010,52
502361010,55
502366010,57
502371010,56
502373010,57
502379020,56
502381010,54
502385010,56
502387020,55
502388010,55
502389020,54
502390010,55
502390020,54
502391020,57
502395010,56
502396010,56
502401010,55
502403010,54
502404010,54
502404020,58
502405010,55
502407010,54
502409020,56
502417010,53
502417020,58
502419010,56
502422010,55
502423010,55
502426010,56
502427010,53
502431010,54
502434010,54
502435020,54
502438010,56
502440010,54
502441010,58
502442010,57
502442020,56
502445010,54
502446010,57
502448010,56
502450020,54
502452010,54
502452020,54
502453010,57
502458010,55
502459020,54
502466010,58
502468010,55
502469010,55
502471020,53
502475020,58
502489010,55
502490010,54
502490020,53
502491020,54
502492010,57
502493020,56
502496010,54
502497010,54
502498010,55
502498020,57
502501010,52
502502020,57
502504010,58
502506010,53
502507010,52
502509010,58
502509020,58
502511010,57
502512020,58
502514010,56
502514020,57
502516010,53
502518010,58
502523010,54
502523020,53
502524010,55
502533010,54
502539010,55
502540010,56
502540020,55
502541010,54
502544010,52
502546010,53
502550010,56
502551010,53
502551020,57
502554020,53
502556010,57
502557010,53
502558010,52
502559010,56
502560010,58
502560020,58
502561010,56
502561020,55
502563010,56
502563020,53
502565010,53
502568020,57
502569010,56
502569020,53
502571010,55
502571020,53
502573010,55
502575020,56
502576020,55
502578020,56
502579010,55
502580010,52
502583010,53
502584010,56
502588010,57
502589020,53
502590010,54
502591010,53
502592010,57
502594010,58
502594020,57
502596010,54
502600010,52
502602010,52
502604010,55
502605010,54
502608010,55
502614010,57
502618010,54
502620010,57
502622010,54
502623010,55
502624010,55
502626010,56
502626020,56
502627010,57
502628010,52
502629010,57
502634010,55
502637010,58
502641010,58
502641020,55
502642010,54
502643010,52
502644020,54
502649010,52
502651010,55
502653010,57
502654020,58
502657010,56
502657020,54
502661010,57
502663020,53
502667010,55
502667020,56
502671010,53
502672010,58
502674010,55
502675010,53
502677010,57
502680010,53
502686010,54
502686020,54
502690010,53
502691010,56
502691020,55
502695010,52
502698010,53
502698020,54
502699020,54
502700010,56
502700020,52
502705020,54
502708010,55
502711010,53
502715010,58
502716010,54
502719010,56
502722010,56
502723010,57
502724010,53
502729010,54
502730010,55
502734010,52
502737010,56
502739010,56
502740020,53
502746010,52
502746020,53
502747010,53
502747020,52
502749010,54
502750010,56
502751010,55
502752010,57
502754010,57
502755020,57
502759010,57
502759020,57
502761010,53
3020,69
10001010,69
10004040,61
10013040,60
10038010,71
10038040,65
10097040,60
10225010,73
10299010,67
10397010,67
10404010,68
10433010,74
10481010,67
10481020,68
10482010,67
10537010,70
10565020,75
10571010,67
10577010,69
10592010,70
10645031,61
10648010,67
10648020,67
10818040,59
10893010,68
10917010,69
10989010,72
10989020,67
11067030,66
11071020,72
11230010,72
11248010,69
11256010,66
11332020,67
11333020,74
11341010,69
11368020,73
11377010,69
11377040,62
11378010,71
11378020,67
11466040,55
11506010,67
11563010,75
11575020,75
11590020,73
11620010,67
11690010,74
11694010,70
11716010,69
11765010,69
11787010,66
11802010,73
11841010,71
11854010,73
11854020,69
11859010,70
11878040,60
11881010,72
11911010,68
11911040,60
11932020,72
11933010,67
11983040,64
11993010,76
11993020,67
11999010,70
12005010,74
12033010,67
12094010,71
12104010,72
12112030,60
12124020,70
12124030,66
12135020,75
12161010,69
12162010,75
12172010,66
12196010,68
12218010,72
12218020,67
12232010,73
12232040,64
12235010,70
12235040,65
12242010,75
12242020,75
12243030,64
12273010,76
12274010,73
12274020,73
12280020,66
12285010,69
12292010,69
12310010,71
12318010,75
12319010,66
12394010,74
12443040,62
12445010,71
12455010,73
12458020,69
12479010,72
12484010,73
12484020,71
12507010,66
12510010,73
12510020,73
12512010,69
12512020,69
12516010,71
12516040,64
12529020,75
12543010,68
12549010,66
12571020,72
12586010,68
12586020,67
12648040,58
12666010,71
12671010,66
12682010,68
12695020,68
12695030,58
12715030,63
12745010,67
12745020,66
12756010,68
12786010,67
12792010,73
12821010,68
12852020,72
12864020,73
12967010,67
12974010,70
12979010,71
12979020,72
13062010,72
13063010,67
13158010,68
13189030,61
13194010,69
13211010,72
13211020,73
13216010,74
13231010,67
13231020,69
13305030,62
13317010,70
13318020,74
13371010,74
13399010,69
13433030,58
13527020,69
13552020,72
13561020,67
13583030,65
13590030,63
13590040,65
13595011,66
13598020,68
13600010,74
13600020,73
13612010,67
13635010,69
13635020,69
13671020,70
13678010,69
13678040,63
13753010,73
13784010,67
13784040,66
13813010,69
13814010,69
13814040,63
13816010,67
13816040,66
13817010,68
13817011,62
13817040,59
13817041,63
13820010,68
13857020,73
13858030,65
13899040,63
13902010,73
13902020,73
13912010,70
13912020,71
13916010,66
13916040,62
14028010,68
14028020,67
14033010,69
14069020,72
14072010,66
14072040,63
14081010,66
14085010,66
14092010,73
14104020,69
14115020,67
14129020,72
14136040,57
14149020,68
14149030,64
14159030,66
14167010,69
14167040,56
14188020,74
14214010,68
14224010,68
14234010,70
14247010,69
14247040,60
14251010,75
14252010,67
14270040,59
14275010,71
14307010,74
14332010,66
14349010,68
14359020,68
14397010,70
14397020,69
14411010,70
14420010,69
14420020,69
14430010,68
14436020,67
14449010,67
14449040,65
14458030,61
14458031,64
14587010,66
14605010,67
14617020,67
14619020,73
14624010,66
14624040,55
14726010,66
14726040,66
14746010,72
14754010,70
14754040,58
14756010,69
14756040,63
14787010,72
14802010,73
14830010,67
14830020,74
14844010,68
14852020,70
14872020,73
14959010,75
14959020,75
14992010,68
15015020,72
15023010,75
15048010,72
15056020,76
15080040,59
15148010,69
15159010,70
15172010,72
15189010,75
15204010,71
15204020,67
15230010,75
15230020,73
15236010,71
15239010,74
15294010,69
15339010,70
15344010,68
15344020,71
15372010,68
15440040,61
15445040,63
15511040,58
15514020,73
15516010,67
15516020,67
15536010,70
15537010,70
15543010,75
15543020,75
15591010,70
15625010,70
15648020,68
15698010,68
15698040,61
15726040,65
15730030,65
15752020,66
15779040,64
15781010,68
15793010,67
15801040,66
15834010,71
15836010,68
15836020,66
15889020,67
15893010,69
15893020,69
15911010,67
15911022,66
15972010,68
15981010,71
15982010,70
15983010,70
15986010,68
15992030,60
15995010,71
15995020,73
16022010,68
16035010,74
16036010,74
16042010,74
16043020,70
16048010,66
16048020,70
16054020,75
16062010,69
16062040,62
16064010,67
16086010,75
16107010,73
16116010,71
16116020,70
16162010,69
16162040,66
16174010,71
16174040,65
16197020,66
16211010,72
16221010,67
16233010,75
16233020,73
16245010,66
16245040,63
16381010,75
16407010,74
16407011,63
16412010,73
16412020,67
16415010,70
16420010,66
16420020,66
16433010,72
16433020,75
16437020,71
16439020,70
16444010,74
16449020,69
16454020,74
16460010,66
16468010,66
16468040,61
16475010,70
16478010,71
16484020,72
16491010,68
16528030,66
16528040,64
16566010,70
16566020,66
16599010,67
16602020,68
16619020,69
16631010,68
16631020,67
16648010,67
16648020,66
16650020,71
16659010,73
16659040,57
16663010,75
16672020,73
16698010,75
16700020,74
16705010,68
16705020,69
16706010,75
16706020,75
16710010,72
16715030,59
16715040,66
16747020,70
16761010,69
16789010,67
16799040,58
16822010,69
16822020,69
16856010,70
16870010,75
16873030,64
16904010,68
16925010,67
16925040,66
16935010,75
16954010,68
16956010,67
16973030,59
16989010,69
16994040,65
17027040,57
17028010,68
17038030,63
17050020,68
17050030,63
17061010,70
17075020,74
17077040,66
17093040,65
17107010,72
17136010,68
17159010,67
17199010,71
17209011,55
17234010,71
17234040,65
17237010,72
17237020,72
17279010,72
17279040,63
17282020,67
17282030,58
17328010,70
17356010,70
17363010,72
17371010,74
17383010,68
17383012,59
17388010,72
17392010,66
17392040,63
17428010,70
17473010,75
17491010,75
17491020,74
17520010,72
17521020,70
17526010,67
17527020,71
17626010,70
17635010,72
17674030,64
17707040,64
17707041,62
17715020,71
17750010,70
17773010,66
17807010,70
17833010,70
17833020,72
17844010,71
17922010,72
17923010,71
17923011,61
17924010,67
17924040,63
17952010,69
17952040,65
17978010,70
17978020,66
18034010,71
18075010,74
18075040,60
18092010,68
18098010,71
18150010,76
18166010,68
18175030,65
18216020,68
18229010,74
18285030,65
18298010,75
18352010,66
18360010,70
18417010,70
18421010,74
18435042,58
18439040,66
18442010,67
18442040,64
18451010,68
18483010,68
18494022,65
18525020,66
18525030,62
18566020,67
18646020,66
18679010,69
18680020,72
18686020,75
18739010,75
18742010,69
18742040,59
18759010,67
18774020,68
18776010,69
18776040,62
18782010,71
18782040,64
18808020,73
18831010,74
18865010,71
18877010,72
18889010,69
18889040,61
18896010,67
18918041,60
18950010,73
18963010,68
18964030,63
18972011,54
18990010,67
18990040,62
19031020,76
19065020,71
19213020,75
19216010,71
19280010,71
19280020,74
19298010,70
19298020,67
19333010,72
19338010,74
19338020,73
19345030,57
19373010,73
19403010,69
19424010,72
19433040,63
19442040,65
19454010,71
19454020,71
19458010,67
19458040,65
19496010,72
19501010,72
19535030,66
19536040,63
19569010,71
19585010,73
19620010,74
19621010,67
19621040,60
19625030,63
19626020,72
19629020,69
19629030,66
19687010,74
19704010,68
19705010,69
19705020,70
19738010,68
19742010,67
19742040,65
19746010,70
19784010,70
19796010,69
19822010,68
19857020,66
19877010,69
19935010,66
19950010,67
19973010,75
19973040,63
20077010,70
20077040,63
20079010,70
20079020,70
20093010,66
20114010,70
20114040,62
20161020,71
20162010,73
20162020,71
20176010,70
20221010,74
20247010,71
20248010,69
20248040,65
20256040,63
20259010,67
20259020,73
20315020,74
20316010,69
20316020,67
20346020,66
20363010,70
20363040,64
20369010,73
20369020,72
20374010,67
20383010,67
20384010,71
20384040,62
20448020,67
20455020,67
20471040,65
20511010,73
20514010,67
20524010,69
20524020,73
20527010,68
20527040,65
20554010,69
20554020,66
20558010,72
20558020,73
20559020,72
20559030,64
20560010,70
20560020,67
20575010,68
20588020,67
20588030,66
20608010,69
20634010,71
20634040,62
20678010,72
20679010,75
20692010,73
20692020,71
20700010,68
20806010,70
20806040,65
20831010,74
20861020,71
20862010,70
20870010,67
20870020,70
20876010,69
20887010,72
20911020,76
21002010,72
21002040,58
21003010,73
21019010,70
21019020,67
21040020,75
21040030,61
21072010,67
21099010,69
21137030,61
21163010,69
21169010,69
21210010,75
21227010,68
21227020,66
21233010,69
21233020,67
21242040,58
21269010,72
21302010,69
21329010,70
21332010,69
21332020,71
21349010,70
21349020,68
21350010,70
21350040,59
21359010,73
21359020,69
21368010,67
21416010,66
21416011,56
21416040,65
21416041,57
21422010,74
21423020,75
21448010,70
21452010,70
21468010,70
21468020,74
21479010,69
21485020,68
21485030,65
21505010,72
21507010,67
21578011,63
21582020,67
21583020,70
21587010,73
21587040,65
21668020,70
21671020,70
21675020,74
21721030,57
21743040,58
21746020,69
21749010,73
21755020,74
21791020,71
21791030,65
21825020,68
21835010,69
21904010,69
21922030,65
21924010,74
21995020,70
21997010,67
21997040,63
22018010,70
22026010,72
22034010,67
22034020,69
22035010,70
22047020,72
22049010,68
22049020,67
22052010,68
22060010,68
22061010,68
22061020,68
22067010,67
22067011,67
22113040,66
22122010,71
22132010,75
22132020,70
22136010,69
22137010,71
22137020,73
22168010,68
22168020,70
22182010,68
22182011,67
22212020,75
22229010,74
22241010,70
22242010,74
22242020,71
22245010,74
22245020,74
22267010,72
22289020,67
22314020,69
22335030,65
22364010,67
22370010,75
22388020,68
22427010,75
22429040,54
22454010,74
22492030,55
22516010,68
22522010,73
22523020,67
22523030,65
22544010,73
22544020,73
22563020,68
22566010,68
22568010,72
22572010,66
22574010,67
22574020,72
22579010,74
22583010,70
22599020,70
22600010,67
22600040,59
22602040,64
22604010,72
22648030,63
22659011,68
22726010,70
22738010,72
22738020,70
22741010,71
22764020,69
22798010,69
22837040,64
22841040,60
22911020,69
22912030,64
22930020,75
22965040,66
22973010,73
22984040,64
22999020,72
23042011,62
23067010,70
23074020,66
23074030,62
23107030,61
23108010,66
23108040,63
23119020,66
23119030,62
23186010,67
23186040,64
23199010,69
23199020,69
23212010,73
23212020,72
23245010,71
23303020,73
23323010,74
23366020,69
23387010,66
23401010,73
23401040,61
23425010,67
23430010,67
23461020,69
23479030,64
23488010,74
23489010,71
23489020,71
23516010,73
23524020,69
23524030,65
23529010,70
23529020,70
23605020,73
23605030,63
23639010,67
23640010,74
23641040,62
23677010,66
23677011,61
23678020,68
23678030,65
23685030,60
23701030,65
23713030,62
23748010,74
23748020,69
23752010,70
23754030,64
23756040,65
23807020,71
23831040,55
23876010,69
23886020,74
23913010,72
23923020,73
23965020,71
24014010,68
24014040,63
24039020,69
24056010,71
24058010,71
24075010,73
24089020,69
24103020,71
24109010,70
24109040,64
24187010,70
24187020,75
24238010,67
24238020,70
24274010,72
24280030,66
24333040,64
24341010,67
24366010,67
24400020,73
24407010,75
24417020,70
24420010,72
24440010,73
24539010,71
24551010,69
24555010,73
24577010,74
24577020,70
24582010,67
24582040,65
24650030,61
24684040,65
24684041,67
24769010,67
24769020,70
24838010,69
24838040,58
24843040,65
24884020,74
24977010,73
24977020,75
24978010,67
24978020,67
25043010,67
25102010,71
25102040,65
25181020,69
25220010,72
25234010,73
25343010,72
25344020,66
25344030,61
25361020,69
25391010,67
25411040,65
25510020,72
25510030,63
25513010,72
25556010,70
25557010,70
25557040,65
25565010,67
25575010,72
25575040,65
25581010,73
25581020,70
25593010,68
25606020,70
25623010,75
25623020,71
25624040,64
30146010,71
30176010,66
30176040,60
30219020,69
30229010,74
30233010,72
30254010,66
30331010,71
30487010,74
30580010,66
30622010,66
30644010,66
30644020,74
30645010,67
30652020,68
30683030,56
30701010,75
30769010,67
30769020,75
30781010,75
30790040,56
30873010,75
30907020,73
30950010,69
30950040,58
30956010,67
31059030,61
31216010,69
31326010,67
31333010,70
31355020,66
31378010,73
31460010,70
31552010,69
31598030,63
31605010,69
31608010,72
31608020,70
31770020,68
31770030,66
31810040,59
31813020,67
31815030,66
31833010,74
31836010,67
31840010,74
31840020,72
31865010,68
31865040,62
31867020,74
31879010,70
31879020,69
31883030,65
31891010,70
31913010,73
31917040,65
31918021,57
31918030,61
31919010,71
31923010,68
31923020,71
31929010,70
31929020,71
31946020,71
31995010,70
32048010,67
32058040,56
32126030,65
32148020,69
32157010,66
32157020,68
32202010,73
32214020,72
32236020,74
32248010,71
32255010,73
32255020,69
32256010,74
32256020,72
32260020,73
32265010,71
32266010,66
32266020,67
32321010,69
32321020,69
32361010,74
32361011,66
32372020,67
32373020,73
32378010,69
32379010,69
32379020,67
32398020,68
32399030,63
32414010,73
32443010,71
32443020,70
32449010,69
32480010,69
32480040,65
32481010,75
32481040,60
32529010,67
32542010,69
32634030,61
32685010,70
32700010,66
32731010,68
32731040,63
32742020,70
32821010,67
32821020,68
32845010,68
32846020,69
32846030,65
32852010,70
32855010,69
32855020,69
32860010,67
32877010,74
32877020,71
32878010,68
32891020,72
32918010,67
32918040,64
32929010,68
32930010,74
32945010,72
32947010,75
32949020,70
32979020,72
32985020,70
32985030,63
32991010,67
32991020,71
33006010,75
33014010,69
33028010,73
33030020,68
33073010,72
33110030,61
33121010,73
33138010,67
33138040,59
33144010,74
33167010,71
33183040,60
33190010,70
33197040,61
33214040,66
33217010,69
33230010,69
33230020,71
33237010,72
33239030,65
33276030,66
33301010,68
33302020,70
33303020,69
33316020,71
33320020,75
33375010,70
33390010,74
33404020,68
33415010,66
33419010,68
33493010,67
33500010,71
33502010,67
33502040,64
33518020,70
33518030,63
33527020,67
33527030,64
33530010,72
33533010,69
33534020,75
33542010,68
33542040,61
33553010,70
33566020,67
33583040,66
33604010,68
33605010,75
33605020,67
33748010,68
33748020,67
33827020,71
33832010,75
33833010,67
33842030,66
33867010,69
33867020,67
33879010,75
33884010,72
33884020,73
33888010,68
33914010,73
33940020,74
33941010,67
34016010,71
34034010,68
34049010,70
34049020,67
34050040,60
34089020,68
34095040,59
34200010,67
34222020,68
34231010,72
34237010,69
34270010,69
34270020,68
34274020,69
34277010,73
34285040,63
34287010,69
34290010,69
34291030,64
34319040,59
34338010,71
34338020,67
34350010,71
34350020,71
34353010,70
34353020,74
34360020,75
34412010,71
34437020,75
34485020,68
34497020,69
34523040,63
34524030,61
34533010,70
34577010,66
34624020,72
34624030,65
34644010,75
34668010,67
34710010,68
34753010,74
34756030,64
34763010,70
34768010,69
34769010,71
34769020,70
34823010,73
34848010,67
34874010,72
34874040,63
34938010,73
34955010,73
34957010,70
34957020,73
34974010,75
34989010,73
35008010,75
35008020,71
35009020,75
35019010,67
35019040,62
35167020,75
35169010,73
35171010,71
35171020,70
35260020,67
35265020,69
35320010,68
35320020,71
35330010,70
35334020,76
35366011,61
35380010,73
35403010,72
35421010,68
35425010,73
35425040,65
35430020,67
35504010,72
35505040,64
35506010,75
35506020,75
35507010,72
35519010,72
35519040,55
35525040,66
35542030,66
35542040,65
35601020,71
35607030,66
35624020,73
35644010,72
35672030,64
35685020,70
35728010,69
35753020,73
35786010,68
35786040,64
35813010,69
35848020,67
35858010,66
35878010,68
35888010,67
35888040,65
35892010,68
35901020,66
35901030,66
35990030,60
36040020,74
36051010,72
36068010,66
36107010,69
36129020,67
36129030,63
36141010,69
36141040,65
36142020,73
36151010,75
36170010,71
36179010,72
36179020,70
36203010,74
36227040,66
36230010,75
36230020,73
36233020,69
36233030,65
36234010,73
36236010,68
36243030,60
36245010,75
36250020,71
36275010,67
36277010,69
36345010,72
36356010,66
36398040,59
36398041,59
36408020,75
36408030,65
36418030,66
36445010,72
36489010,67
36489040,61
36491030,59
36495010,69
36495041,54
36499040,64
36503030,58
36549020,66
36668020,68
36676010,68
36683010,75
36734020,66
36757020,68
36763040,59
36770010,71
36770020,72
36787020,75
36796040,62
36798010,68
36798040,66
36813020,72
36822010,74
36822020,69
36826020,71
36832020,73
36866010,68
36868010,74
36868040,64
36902020,67
36915010,73
36992010,71
36993010,66
37047010,68
37049010,72
37049040,65
37050010,74
37053010,73
37053020,71
37055040,59
37057010,69
37057020,67
37101010,74
37106010,73
37160010,73
37203010,72
37208010,69
37216040,64
37217040,55
37253010,69
37253020,72
37257010,75
37298010,67
37352020,68
37359040,60
37373020,66
37382010,67
37404010,70
37417010,72
37428020,67
37431020,74
37477020,74
37477021,63
37490010,67
37490020,67
37496010,74
37530020,67
37530030,65
37547010,69
37594010,66
37594040,63
37606010,74
37607020,67
37640010,70
37732010,68
37835040,63
37842010,75
37865020,71
37878040,58
37907010,71
37918040,63
37942010,69
37942020,69
37948020,67
37963010,68
37963040,61
37989010,67
37989040,64
38009020,72
38017010,75
38017020,73
38031010,73
38042020,73
38047010,71
38064010,74
38089010,73
38144010,72
38144040,64
38269020,72
38292020,74
38333040,62
38383010,71
38394010,70
38394020,74
38405010,74
38406020,75
38477020,70
38496010,74
38509020,75
38510010,75
38511010,73
38516020,68
38517010,72
38520010,71
38523020,74
38524010,67
38524020,67
38525040,55
38531010,66
38531020,67
38535010,68
38535040,65
38538020,71
38547010,70
38547020,70
38548010,67
38548040,63
38571040,61
38615010,69
38615020,71
38616040,65
38641020,72
38666010,71
38705010,67
38717010,72
38717040,61
38720010,74
38720020,73
38738010,69
38751030,66
38762020,71
38776010,71
38784010,70
38797010,70
38811030,66
38873020,71
38876010,71
38876020,69
38888010,71
38888040,64
38892020,66
38916010,70
38921010,75
38921020,72
38923010,67
38932020,67
38938020,73
38951040,65
38966010,74
38999010,73
39003020,72
39005020,71
39010020,67
39010030,64
39053010,73
39059020,72
39082010,73
39082020,73
39101010,68
39101020,70
39107010,73
39107020,72
39115020,74
39137040,65
39159010,72
39159020,72
39181010,68
39181020,69
39183020,74
39184010,71
39184020,67
39185010,73
39185040,62
39188010,69
39196010,73
39196040,66
39231010,67
39256020,71
39260010,74
39260020,74
39275010,68
39279040,61
39319020,74
39340020,73
39348020,67
39348030,61
39358020,66
39370040,64
39419020,75
39430020,72
39437010,70
39437040,63
39466030,65
39466031,65
39492010,74
39505010,73
39505020,68
39538020,70
39538030,62
39556010,69
39556020,66
39558010,73
39558020,74
39576020,72
39583010,68
39583040,57
39595030,61
39605010,68
39605020,70
39607030,58
39626010,73
39629010,67
39649030,60
39654011,60
39690040,66
39755010,68
39757020,71
39784010,69
39784020,68
39821010,71
39821040,60
39879020,68
39900040,59
39929020,74
39937010,75
39951010,71
39958010,72
39965010,70
39965020,71
39969020,71
39970010,68
39970020,69
39972020,68
39973010,76
40066010,67
40081010,69
40083040,60
40111010,67
40111040,65
40126010,68
40126020,73
40148020,75
40153010,71
40153020,71
40158010,72
40158020,73
40158021,68
40180010,68
40180011,58
40219010,73
40277020,68
40279010,72
40279040,64
40280010,66
40280040,65
40284010,66
40294010,69
40294020,67
40376010,67
40376020,71
40388010,69
40388020,72
40398010,67
40398011,62
40407030,64
40435020,69
40435030,64
40438010,66
40441010,74
40441020,72
40475020,67
40519030,61
40552010,68
40560010,73
40608010,73
40609010,72
40609020,74
40610030,65
40623020,70
40632010,68
40632040,56
40651040,64
40657020,67
40679030,66
40717010,74
40718020,70
40737030,60
40778010,75
40782020,68
40782030,64
40785010,74
40785020,71
40870010,73
40875010,66
40875040,64
40905020,75
40908010,70
40913010,71
40913020,72
40918020,67
40918030,62
40929020,66
40929030,58
40967010,68
41018020,69
41027020,71
41037010,68
41046020,71
41047010,72
41059020,73
41067010,69
41067040,66
41076010,73
41098010,73
41119010,74
41119020,74
41129020,71
41157010,66
41166010,66
41170010,68
41179040,62
41189030,61
41220020,74
41232010,69
41232040,65
41238010,68
41238040,58
41269010,72
41283010,72
41309010,71
41309020,66
41325010,67
41325040,63
41335020,68
41342010,67
41342020,67
41350020,75
41364020,75
41364030,65
41423010,74
41474020,70
41532040,61
41544010,67
41544040,57
41547010,72
41590040,57
41623010,71
41670010,71
41670020,75
41706010,66
41706040,60
41711020,73
41780010,68
41791020,72
41798010,74
41800010,73
41838010,72
41838020,68
41844040,66
41849020,73
41855030,64
41879010,69
41879040,64
41880010,74
41941010,68
41941020,70
41994010,68
42005010,75
42005040,64
42071010,72
42123010,71
42125010,71
42137040,63
42281010,72
42327020,73
42336010,67
42407010,70
42407020,72
42496020,71
42503010,68
42529020,68
42529030,65
42549010,67
42565010,69
42645010,75
42645020,71
42667020,68
42667030,65
42704040,58
42753010,73
42764020,71
42776010,68
42776020,67
42814020,66
42828010,74
42833010,68
42844020,67
42846010,73
42887030,65
42938010,72
42938011,60
42943010,66
42943020,70
42946010,74
42946020,70
42955010,68
43027010,66
43052010,67
43113020,71
43151041,56
43179010,67
43225010,73
43231010,70
43257010,72
43284020,67
43295010,69
43295012,61
43372010,69
43372020,67
43652010,72
43652020,70
43718010,75
43763010,74
43767020,73
43769010,70
43769020,69
43771010,67
43771040,65
43785020,66
43787010,73
43787020,69
43837010,72
43890010,70
43893020,67
43893030,64
43906010,70
43912020,72
43926010,67
43926040,62
43943010,68
43958020,70
43977010,72
43984010,71
44027020,71
44041010,71
44046020,74
44051020,74
44067020,67
44075010,72
44075020,73
44080010,67
44095010,74
44095020,70
44109020,67
44135010,74
44141030,61
44149040,58
44169020,74
44192010,66
44202020,72
44211040,59
44224040,64
44271031,57
44300020,68
44307010,73
44307040,59
44319010,71
44336030,65
44363010,68
44363020,68
44369020,70
44385020,69
44390020,68
44391010,67
44406010,68
44406040,63
44420030,66
44469010,66
44469040,64
44503010,71
44517020,72
44535020,71
44580010,67
44595020,66
44677040,58
44679010,72
44710020,68
44717010,68
44748030,54
44754010,70
44766020,72
44813010,66
44813040,65
44815010,69
44815020,75
44817010,68
44817020,69
44855010,68
44883020,67
44883021,65
44902010,66
44910010,73
44910020,69
44919020,74
44959010,74
44977010,69
44989010,74
44992010,69
44994020,73
44994030,64
45027010,73
45027040,65
45081010,71
45100010,73
45106020,71
45107040,55
45109010,66
45109040,65
45133010,74
45133020,68
45147010,73
45156021,56
45168020,72
45175010,71
45182010,71
45196010,72
45213030,60
45217010,70
45225010,73
45225020,72
45231010,72
45231020,70
45235010,69
45266010,73
45276020,70
45329010,75
45333010,72
45337010,70
45356020,74
45374010,72
45397040,60
45399010,72
45399020,69
45400010,74
45406010,72
45433010,68
45438010,72
45439020,68
45439030,62
45442010,72
45443020,68
45445010,67
45445020,71
45498010,73
45500010,66
45500040,65
45505020,74
45509010,70
45509020,72
45555010,67
45565010,68
45565040,61
45570040,60
45585010,70
45606010,73
45606020,71
45612010,73
45613010,71
45630010,73
45630020,72
45630021,71
45687010,75
45700010,67
45709010,73
45739040,64
45742010,70
45746010,70
45746040,62
45749010,69
45749020,75
45750010,68
45750040,63
45781040,64
45786010,69
45786020,69
45848010,75
45867010,71
45870010,73
45870020,69
45885020,71
45922010,72
45922040,63
45923020,71
45944010,73
45944020,69
45949020,67
45971030,57
45982010,75
45984010,74
45984020,73
45992040,63
45997010,72
45998010,67
45998040,64
46012010,74
46109020,75
46119030,66
46119040,56
46138010,74
46188010,72
46219020,67
46219030,58
46252020,69
46252030,60
46321010,70
46394010,67
46440010,69
46441010,71
46443010,70
46443020,73
46569010,67
46569040,61
46583010,71
46583011,65
46602010,68
46614010,67
46614020,69
46627040,65
46686020,66
46777010,68
46777040,57
46787010,68
46787011,62
46793010,74
46796010,72
46796020,71
46806010,72
46814010,67
46814040,64
46821010,67
46830010,71
46933020,73
47130040,65
47132010,71
47136020,68
47136030,66
47140010,67
47142010,70
47168010,74
47192010,69
47230010,67
47230040,65
47255010,70
47255020,72
47295020,73
47320020,68
47344030,54
47367030,66
47378010,67
47387010,67
47403010,71
47403020,69
47458040,64
47477020,73
47477030,65
47495010,69
47510011,62
47515020,71
47533030,58
47533032,56
47535010,71
47578010,66
47578020,71
47579020,72
47582010,70
47583010,69
47583020,66
47591010,70
47596010,75
47602020,71
47604020,68
47604030,65
47610010,73
47619010,68
47619040,62
47660010,71
47679020,70
47680010,70
47683020,73
47683030,64
47711020,67
47718010,68
47726020,71
47751010,68
47848010,67
47848040,63
47855010,73
47855020,68
47902020,72
48013020,73
48013030,66
48018010,74
48018020,70
48068010,71
48103010,72
48124010,67
48124020,66
48131010,68
48131040,57
48174020,69
48228010,75
48239041,59
48250010,69
48275020,75
48314020,71
48327020,67
48404040,65
48406020,73
48410010,70
48410040,64
48440010,66
48440040,57
48474041,57
48475020,67
48475030,60
48480020,70
48482020,68
48483010,72
48504010,75
48504020,69
48506010,73
48508010,69
48535010,71
48535020,71
48545010,75
48568010,71
48585020,67
48595020,69
48596030,65
48604010,75
48605020,67
48612040,59
48621030,61
48624040,58
48628030,65
48676041,67
48685010,66
48685020,66
48686020,71
48767010,71
48767020,73
48819010,66
48825010,67
48825020,70
48828010,71
48828020,70
48868010,74
48901010,66
48904010,72
48938010,69
48938020,68
48970010,67
48982010,71
48982020,71
